,id,method,path,query,label
31,31,GET,/tienda1/miembros/editar.jsp,,anomalous
32,32,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Maria&apellidos=de+Miguel&email=maria%40yahoo.es&dni=AAAAAAAAA&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
33,33,GET,/tienda1/miembros/editar.jsp,,anomalous
34,34,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=2222222222222222&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
35,35,GET,/tienda1/miembros/editar.jsp,,anomalous
36,36,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=2&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
37,37,GET,/tienda1/miembros/editar.jsp,,anomalous
38,38,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=abc&B1=Confirmar,anomalous
39,39,GET,/tienda1/miembros/editar.jsp,,anomalous
40,40,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=-----&B1=Confirmar,anomalous
41,41,GET,/tienda1/miembros/editar.jsp,,anomalous
42,42,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=*%2F%3C&B1=Confirmar,anomalous
43,43,GET,/tienda1/miembros/editar.jsp,,anomalous
44,44,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28&ntc=6908235978348765&B1=Confirmar,anomalous
45,45,GET,/tienda1/miembros/editar.jsp,,anomalous
46,46,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=ppppp&ntc=6908235978348765&B1=Confirmar,anomalous
47,47,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=2811p&ntc=6908235978348765&B1=Confirmar,anomalous
48,48,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=0&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
49,49,GET,/tienda1/miembros/editar.jsp,,anomalous
50,50,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=63487623&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
51,51,GET,/tienda1/miembros/editar.jsp,,anomalous
52,52,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=0&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
53,53,GET,/tienda1/miembros/editar.jsp,,anomalous
54,54,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=aa&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
55,55,GET,/tienda1/miembros/editar.jsp,,anomalous
56,56,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=aamuinvbt&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
57,57,GET,/tienda1/miembros/editar.jsp,,anomalous
58,58,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=8972364LL&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
59,59,GET,/tienda1/miembros/editar.jsp,,anomalous
60,60,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=de+Miguel&email=maria%40yahoo.es&dni=8972364*L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
61,61,GET,/tienda1/miembros/editar.jsp,,anomalous
62,62,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=88&email=maria%40yahoo.es&dni=89723640L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
63,63,GET,/tienda1/miembros/editar.jsp,,anomalous
64,64,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=%2B&email=maria%40yahoo.es&dni=89723640L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
65,65,GET,/tienda1/miembros/editar.jsp,,anomalous
66,66,GET,/tienda1/miembros/editr.jsp,,anomalous
67,67,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=maria&password=maria&nombre=Mar%EDa&apellidos=Lopez+Fern%E1ndez&email=maria%40yahoo.es&dni=89723640L&direccion=Paseo+Castellana%2C+100%2C+3+Izq.&ciudad=Madrid&provincia=31&cp=28006&ntc=6908235978348765&B1=Confirmar,anomalous
68,68,GET,/tienda1/miembros/fotos.jsp,,anomalous
69,69,GET,/tienda1/miembros/imagenes/ogno.jpg,,anomalous
70,70,GET,/tienda1/miembros/foto.jsp,,anomalous
71,71,GET,/tienda1/fotos.jsp,,anomalous
72,72,GET,/tienda1/publico/carrito.jsp,,anomalous
73,73,GET,/tienda1/publico/c*rrito.jsp,,anomalous
74,74,GET,/tienda1/,,anomalous
75,75,GET,/tienda1/global/estilos.css,,anomalous
76,76,GET,/favicon.ico,,anomalous
77,77,GET,/tienda1/,,anomalous
78,78,GET,/tienda1/,,anomalous
79,79,GET,/tienda1/,,anomalous
80,80,GET,/tienda1/,,anomalous
81,81,GET,/tienda1/,,anomalous
82,82,GET,/tienda1/,,anomalous
83,83,GET,/tienda1/,,anomalous
84,84,GET,/tienda1/,,anomalous
85,85,GET,/tienda1/,,anomalous
86,86,GET,HTTP/1.1,,anomalous
87,87,GET,/tienda1/,,anomalous
88,88,GET*,/tienda1/,,anomalous
89,89,GET,productos.jsp,,anomalous
90,90,GET,/tienda1/publico/productos.jsp,,anomalous
91,91,GET,/tienda1/publico/productos.jsp,,anomalous
92,92,GET,/tienda1/publico/productos.jsp,,anomalous
93,93,GET,/tienda1/publico/productos.jsp,,anomalous
94,94,GET,/tienda1/publico/productos.jsp,,anomalous
95,95,GET,/tienda1/publico/productos.jsp,,anomalous
96,96,GET,/tienda1/publico/productos.jsp,,anomalous
97,97,GET,/tienda1/publico/productos.jsp,,anomalous
98,98,GET,/tienda1/publico/productos.jsp,,anomalous
99,99,GET,/tienda1/publico/caracteristicas.jsp,=1,anomalous
100,100,GET,/tienda1/publico/caracteristicas.jsp,id=g,anomalous
101,101,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
102,102,GET,/tienda1/imagenes/1.gif,,anomalous
103,103,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
104,104,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
105,105,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
106,106,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
107,107,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
108,108,GET,/tienda1/publico/caracteristicas.jsp,id=*,anomalous
109,109,GET,/tienda1/publico/caracteristicas,id=1,anomalous
110,110,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
111,111,GET,/tienda1/publico/caracteristicas.jsp,=1,anomalous
112,112,GET,/tienda1/publico/caracteristicas.jsp,id=a,anomalous
113,113,GET,/tienda1/publico/caracteristicas.jsp,id=**,anomalous
114,114,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
115,115,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
116,116,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
117,117,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
118,118,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
119,119,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
120,120,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,anomalous
121,121,GET,/tienda1/publico/carrito.jsp,,anomalous
122,122,POST,/tienda1/publico/anadir.jsp,,anomalous
123,123,GET,/tienda1/publico/carrito.jsp,,anomalous
124,124,POST,/tienda1/publico/anadir.jsp,,anomalous
125,125,GET,/tienda1/publico/carrito.jsp,,anomalous
126,126,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,anomalous
127,127,GET,/tienda1/publico/carrito.jsp,,anomalous
128,128,POST,/tienda1/publico/anadir.jsp,cantidad=A&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,anomalous
129,129,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=A&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,anomalous
130,130,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jamo+Iberico&precio=100&B1=A%F1adir+al+carrito,anomalous
131,131,GET,/tienda1/publico/carrito.jsp,,anomalous
132,132,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=++&precio=100&B1=A%F1adir+al+carrito,anomalous
133,133,GET,/tienda1/publico/carrito.jsp,,anomalous
134,134,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=+&B1=A%F1adir+al+carrito,anomalous
135,135,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1,anomalous
136,136,GET,/tienda1/publico/carrito.jsp,,anomalous
137,137,GET,/tienda1/publico/carrito.jsp,,anomalous
138,138,POST,/tienda1/publico/carrito.jsp,"id=1
",anomalous
139,139,GET,/tienda1/publico/vaaaa.jsp,B2=Vaciar+carrito,anomalous
140,140,GET,/tienda1/publico/vaciar.jsp,Vaciar+carrito,anomalous
141,141,GET,/tienda1/publico/carrito.jsp,,anomalous
142,142,GET,/tienda1/publico/vaciar.jsp,B2=9,anomalous
143,143,GET,/tienda1/publico/carrito.jsp,,anomalous
144,144,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,anomalous
145,145,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,anomalous
146,146,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,anomalous
147,147,GET,/tienda1/publico/carrito.jsp,,anomalous
148,148,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,anomalous
149,149,GET,/tienda1/publico/pagar.jsp,,anomalous
150,150,HEAD,/tienda1/publico/pagar.jsp,precio=0&B1=Pasar+por+caja,anomalous
151,151,POST,/tienda1/publico/pagar.jsp,precio=0&B1=Pasar,anomalous
152,152,POST,/tienda1/publico/pagar.jsp,precio=+&B1=Pasar+por+caja,anomalous
153,153,POST,/tienda1/publico/pagar.jsp,precio=Y&B1=Pasar+por+caja,anomalous
154,154,POST,/tienda1/publico/pagar.jsp,precio=1000000000000000000000000000000000000000000000000000000&B1=Pasar+por+caja,anomalous
155,155,POST,/tienda1/publico/pagar.jsp,precio=0&B1=Pasar+por+caja,anomalous
156,156,POST,/tienda1/publico/password,modo=insertar&precio=0&B1=Confirmar,anomalous
157,157,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=0&B1=Confirmar,anomalous
158,158,POST,/tienda1/publico/pagar.jsp,modo=0&precio=0&B1=Confirmar,anomalous
159,159,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=+&B1=Confirmar,anomalous
160,160,GET,/tienda1/publico/caracteristicas.jsp,id=1,anomalous
161,161,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,anomalous
162,162,GET,/tienda1/publico/carrito.jsp,,anomalous
163,163,POST,/tienda1/publico/pagar.jsp,,anomalous
164,164,GET,/tienda1/publico/pagar.jsp,,anomalous
165,165,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=p&B1=Confirmar,anomalous
166,166,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=100&B1=/,anomalous
167,167,POST,/tienda1/publico/pagar.jsp,"Proxy-Connection: keep-alive
Referer: http://localhost:8080/tienda1/publico/pagar.jsp
Cookie: JSESSIONID=5F86E488CA9BF85368EEF5589AB60D79; usuario=9269
Content-Type: application/x-www-form-urlencoded
Content-Length: 37

modo=insertar&precio=100&B1=Confirmar",anomalous
168,168,HEAD,/tienda1/publico/entrar.jsp,,anomalous
169,169,GET,/tienda1/publico/entrada.jsp,,anomalous
170,170,GET,/tienda1/publico/entrar.jsp,,anomalous
171,171,GET,/tienda1/publico/entrar.jsp,,anomalous
172,172,GET,/tienda1/publico/entrar.jsp,,anomalous
173,173,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=//&pwd=m1&remember=on&B1=Entrar,anomalous
174,174,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=m1&pwd=m1&remember=9&B1=Entrar,anomalous
175,175,GET,/tienda1/imagenes/cmenbul.gif,,anomalous
176,176,POST,/tienda1/publico/autenticar.jsp,modo=4&login=m1&pwd=m1&remember=on&B1=Entrar,anomalous
177,177,GET,/tienda1/publico/autenticar.jsp,,anomalous
178,178,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=m1&pwd=m1&B1=Entrar,anomalous
179,179,GET,/tienda1/publico/fotos.jsp,,anomalous
180,180,GET,/tienda1/miembros/fotos.jsp,,anomalous
181,181,GET,/tienda1/miembros/imagenes/castro.jpg,,anomalous
182,182,GET,/tienda1/miembros/imagenes/zarauz.jpg,,anomalous
183,183,GET,/tienda1/miembros/editar.jsp,,anomalous
184,184,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
185,185,POST,/,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
186,186,GET,/tienda1/miembros/tomcat.css,,anomalous
187,187,GET,/tienda1/miembros/tomcat.png,,anomalous
188,188,GET,/tienda1/miembros/favicon.ico,,anomalous
189,189,GET,/tienda1/miembros/favicon.ico,,anomalous
190,190,GET,/tienda1/miembros/favicon.ico,,anomalous
191,191,GET,/tienda1/miembros/favicon.ico,,anomalous
192,192,POST,/tienda1/miembros/editar.jsp,modo==&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
193,193,POST,/tienda1/miembros/editar.jsp,modo=&&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
194,194,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=5&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
195,195,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=pepe@@@@yahoo.es&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
196,196,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=1&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
197,197,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=Madrid&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
198,198,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=7&ntc=7826347615860234&B1=Confirmar,anomalous
199,199,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=aaa&ntc=7826347615860234&B1=Confirmar,anomalous
200,200,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=Confirmar,anomalous
201,201,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7&B1=Confirmar,anomalous
202,202,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=++2&B1=Confirmar,anomalous
203,203,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m1&password=m1&nombre=m&apellidos=m&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=78623&ntc=7826347615860234&B1=PPPP000------,anomalous
204,204,GET,/tienda1/miembros/salir.jsp,,anomalous
205,205,POST,/tienda1/miembros/salir.jsp,id=2,anomalous
206,206,GET,/tienda1/miembros/salir.jsp,,anomalous
207,207,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abad%2B+Martin%EF%BF%BDn&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
208,208,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abace%2Bta%2B+Buis%EF%BF%BDn&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
209,209,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=%3FAbadal%2C+Sa*nde&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
210,210,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=A.bad.%EF%BF%BDa+Ach%2Ceros&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
211,211,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=A%2B%3Fbaeto&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
212,212,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=A_.bajo+Mazzalupo&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
213,213,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=%2CAbal.os+Ipamo&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
214,214,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Ab_arca+Noguero&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
215,215,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Aba_roa+Flor%EF%BF%BD&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
216,216,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abarra_teg%3Fui&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
217,217,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abar%2Fzuza+*Gavilan%3Fes&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
218,218,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Ab%2Bas*+Be%2Fnguria&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
219,219,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abasca-l+F%2Figuerola&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
220,220,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Ab_as%2Bolo+Valdenebro&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
221,221,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abdenur+Suniag%2Fa&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
222,222,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Ab_eeta+J.ap%2C%EF%BF%BDn&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
223,223,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=%2FAbell*%EF%BF%BDn&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
224,224,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abelli+S.antal%EF%BF%BD&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
225,225,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=%2CAbell%3F%EF%BF%BD&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
226,226,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abenoza_+Ber%2Ftorelli&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
227,227,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Aberasturi+Mun%2Fera&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
228,228,POST,/tienda1/publico/registro.jsp,modo=registro&login=m5&password=m5&nombre=m&apellidos=Abi%2F%3Fega+Barr%2Ban&email=m&dni=m&direccion=m&ciudad=m&provincia=31&cp=67893&ntc=6908235978348765&B1=Registrar,anomalous
