,id,method,path,query,label
75,75,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=miguel&pwd=miguel&remember=on&B1=Entrar,normal
76,76,GET,/tienda1/miembros/salir.jsp,,normal
77,77,GET,/tienda1/,,normal
78,78,GET,/tienda1/publico/productos.jsp,,normal
79,79,GET,/tienda1/publico/caracteristicas.jsp,id=1,normal
80,80,POST,/tienda1/publico/anadir.jsp,cantidad=2&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,normal
81,81,GET,/tienda1/publico/carrito.jsp,,normal
82,82,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,normal
83,83,GET,/tienda1/publico/carrito.jsp,,normal
84,84,GET,/tienda1/publico/productos.jsp,,normal
85,85,GET,/tienda1/publico/miembros.jsp,,normal
86,86,GET,/tienda1/publico/productos.jsp,,normal
87,87,GET,/tienda1/publico/caracteristicas.jsp,id=1,normal
88,88,POST,/tienda1/publico/anadir.jsp,cantidad=2&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,normal
89,89,GET,/tienda1/publico/carrito.jsp,,normal
90,90,POST,/tienda1/publico/pagar.jsp,precio=200&B1=Pasar+por+caja,normal
91,91,GET,/tienda1/publico/entrar.jsp,,normal
92,92,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=miguel&pwd=migue&B1=Entrar,normal
93,93,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=miguel&pwd=miguel&B1=Entrar,normal
94,94,GET,/tienda1/publico/carrito.jsp,,normal
95,95,POST,/tienda1/publico/pagar.jsp,precio=200&B1=Pasar+por+caja,normal
96,96,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=200&B1=Confirmar,normal
97,97,GET,/tienda1/publico/miembros.jsp,,normal
98,98,GET,/tienda1/miembros/salir.jsp,,normal
99,99,GET,/tienda1/,,normal
100,100,GET,/tienda1/publico/miembros.jsp,,normal
101,101,GET,/tienda1/publico/entrar.jsp,,normal
102,102,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=Maria&pwd=Maria&B1=Entrar,normal
103,103,GET,/tienda1/miembros/fotos.jsp,,normal
104,104,GET,/tienda1/miembros/salir.jsp,,normal
105,105,GET,/tienda1/,,normal
106,106,GET,/tienda1/publico/productos.jsp,,normal
107,107,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
108,108,POST,/tienda1/publico/anadir.jsp,cantidad=4&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
109,109,GET,/tienda1/publico/carrito.jsp,,normal
110,110,GET,/tienda1/publico/productos.jsp,,normal
111,111,GET,/tienda1/publico/caracteristicas.jsp,id=1,normal
112,112,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=1&nombre=Jam%F3n+Ib%E9rico&precio=100&B1=A%F1adir+al+carrito,normal
113,113,GET,/tienda1/publico/carrito.jsp,,normal
114,114,GET,/tienda1/publico/productos.jsp,,normal
115,115,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
116,116,POST,/tienda1/publico/anadir.jsp,cantidad=5&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
117,117,GET,/tienda1/publico/carrito.jsp,,normal
118,118,GET,/tienda1/publico/miembros.jsp,,normal
119,119,GET,/tienda1/publico/registro.jsp,,normal
120,120,POST,/tienda1/publico/registro.jsp,modo=registro&login=manuel&password=manuel&nombre=Manuel&apellidos=De+la+Villa+Gordo&email=manuVilla%40yahoo.es&dni=63487623L&direccion=Dr.+Arce%2C+11%2C+3+interior+izq.&ciudad=Valencia&provincia=46&cp=96876&ntc=6908235978348765&B1=Registrar,normal
121,121,GET,/tienda1/miembros/editar.jsp,,normal
122,122,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=manuel&password=manuel&nombre=Manuel&apellidos=De+la+Villa+Gordo&email=manu%40hotmail.com&dni=63487623L&direccion=Dr.+Arce%2C+11%2C+3+interior+izq.&ciudad=Valencia&provincia=46&cp=96876&ntc=6908235978348765&B1=Confirmar,normal
123,123,GET,/tienda1/publico/carrito.jsp,,normal
124,124,POST,/tienda1/publico/pagar.jsp,precio=681&B1=Pasar+por+caja,normal
125,125,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=681&B1=Confirmar,normal
126,126,GET,/tienda1/publico/miembros.jsp,,normal
127,127,GET,/tienda1/miembros/editar.jsp,,normal
128,128,GET,/tienda1/miembros/salir.jsp,,normal
129,129,GET,/tienda1/,,normal
130,130,GET,/tienda1/publico/productos.jsp,,normal
131,131,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
132,132,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
133,133,GET,/tienda1/publico/carrito.jsp,,normal
134,134,GET,/tienda1/publico/carrito.jsp,,normal
135,135,GET,/tienda1/publico/miembros.jsp,,normal
136,136,GET,/tienda1/publico/registro.jsp,,normal
137,137,POST,/tienda1/publico/registro.jsp,modo=registro&login=sonia&password=sonia&nombre=Sonia&apellidos=Perez+Amrgo&email=sonia%40yahoo.es&dni=63487628B&direccion=SierraEspu%F1a%2C4&ciudad=Fuengirola&provincia=32&cp=25888&ntc=6908235978348765&B1=Registrar,normal
138,138,GET,/tienda1/miembros/editar.jsp,,normal
139,139,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=sonia&password=sonia&nombre=Sonia&apellidos=Perez+Amargo&email=sonia%40yahoo.es&dni=63487628B&direccion=SierraEspu%F1a%2C4&ciudad=Fuengirola&provincia=32&cp=25888&ntc=6908235978348765&B1=Confirmar,normal
140,140,GET,/tienda1/publico/miembros.jsp,,normal
141,141,GET,/tienda1/miembros/editar.jsp,,normal
142,142,GET,/tienda1/miembros/fotos.jsp,,normal
143,143,GET,/tienda1/publico/productos.jsp,,normal
144,144,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
145,145,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
146,146,POST,/tienda1/publico/anadir.jsp,cantidad=13&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
147,147,GET,/tienda1/publico/carrito.jsp,,normal
148,148,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,normal
149,149,GET,/tienda1/publico/carrito.jsp,,normal
150,150,GET,/tienda1/publico/productos.jsp,,normal
151,151,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
152,152,POST,/tienda1/publico/anadir.jsp,cantidad=3&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
153,153,GET,/tienda1/publico/carrito.jsp,,normal
154,154,GET,/tienda1/publico/productos.jsp,,normal
155,155,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
156,156,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
157,157,GET,/tienda1/publico/carrito.jsp,,normal
158,158,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,normal
159,159,GET,/tienda1/publico/carrito.jsp,,normal
160,160,GET,/tienda1/,,normal
161,161,GET,/tienda1/publico/productos.jsp,,normal
162,162,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
163,163,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
164,164,GET,/tienda1/publico/carrito.jsp,,normal
165,165,POST,/tienda1/publico/pagar.jsp,precio=39&B1=Pasar+por+caja,normal
166,166,GET,/tienda1/publico/miembros.jsp,,normal
167,167,GET,/tienda1/miembros/editar.jsp,,normal
168,168,GET,/tienda1/miembros/salir.jsp,,normal
169,169,GET,/tienda1/publico/miembros.jsp,,normal
170,170,GET,/tienda1/publico/entrar.jsp,,normal
171,171,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=manuel&pwd=manuel&B1=Entrar,normal
172,172,GET,/tienda1/publico/productos.jsp,,normal
173,173,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
174,174,POST,/tienda1/publico/anadir.jsp,cantidad=3&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
175,175,GET,/tienda1/publico/carrito.jsp,,normal
176,176,POST,/tienda1/publico/pagar.jsp,precio=294&B1=Pasar+por+caja,normal
177,177,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=294&B1=Confirmar,normal
178,178,GET,/tienda1/publico/miembros.jsp,,normal
179,179,GET,/tienda1/miembros/editar.jsp,,normal
180,180,GET,/tienda1/miembros/fotos.jsp,,normal
181,181,GET,/tienda1/publico/carrito.jsp,,normal
182,182,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,normal
183,183,GET,/tienda1/publico/carrito.jsp,,normal
184,184,POST,/tienda1/publico/pagar.jsp,precio=0&B1=Pasar+por+caja,normal
185,185,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=0&B1=Confirmar,normal
186,186,GET,/tienda1/publico/productos.jsp,,normal
187,187,GET,/tienda1/publico/miembros.jsp,,normal
188,188,GET,/tienda1/miembros/salir.jsp,,normal
189,189,GET,/tienda1/,,normal
190,190,GET,/tienda1/,,normal
191,191,GET,/tienda1/,,normal
192,192,GET,/tienda1/publico/productos.jsp,,normal
193,193,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
194,194,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
195,195,GET,/tienda1/publico/carrito.jsp,,normal
196,196,GET,/tienda1/publico/vaciar.jsp,B2=Vaciar+carrito,normal
197,197,GET,/tienda1/publico/carrito.jsp,,normal
198,198,GET,/tienda1/publico/productos.jsp,,normal
199,199,GET,/tienda1/publico/caracteristicas.jsp,id=3,normal
200,200,POST,/tienda1/publico/anadir.jsp,cantidad=2&id=3&nombre=Vino+Rioja&precio=85&B1=A%F1adir+al+carrito,normal
201,201,GET,/tienda1/publico/carrito.jsp,,normal
202,202,GET,/tienda1/publico/carrito.jsp,,normal
203,203,POST,/tienda1/publico/pagar.jsp,precio=170&B1=Pasar+por+caja,normal
204,204,GET,/tienda1/publico/entrar.jsp,,normal
205,205,POST,/tienda1/publico/autenticar.jsp,modo=entrar&login=miguel&pwd=miguel&remember=on&B1=Entrar,normal
206,206,GET,/tienda1/miembros/editar.jsp,,normal
207,207,GET,/tienda1/publico/carrito.jsp,,normal
208,208,POST,/tienda1/publico/pagar.jsp,precio=170&B1=Pasar+por+caja,normal
209,209,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=170&B1=Confirmar,normal
210,210,GET,/tienda1/publico/miembros.jsp,,normal
211,211,GET,/tienda1/miembros/editar.jsp,,normal
212,212,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=miguel&password=miguel&nombre=Miguel+Jos%E9&apellidos=Lopez+Fern%E1ndez&email=mi1980%40hotmail.com&dni=72763476M&direccion=Serrano%2C+120%2C+1%BA+esc.2+dcha&ciudad=Madrid&provincia=31&cp=28006&ntc=7659872345782345&B1=Confirmar,normal
213,213,GET,/tienda1/publico/carrito.jsp,,normal
214,214,GET,/tienda1/publico/productos.jsp,,normal
215,215,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
216,216,POST,/tienda1/publico/anadir.jsp,cantidad=1&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
217,217,GET,/tienda1/publico/carrito.jsp,,normal
218,218,POST,/tienda1/publico/pagar.jsp,precio=39&B1=Pasar+por+caja,normal
219,219,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=39&B1=Confirmar,normal
220,220,GET,/tienda1/publico/miembros.jsp,,normal
221,221,GET,/tienda1/publico/productos.jsp,,normal
222,222,GET,/tienda1/publico/miembros.jsp,,normal
223,223,GET,/tienda1/miembros/fotos.jsp,,normal
224,224,GET,/tienda1/miembros/salir.jsp,,normal
225,225,GET,/tienda1/publico/miembros.jsp,,normal
226,226,GET,/tienda1/publico/registro.jsp,,normal
227,227,POST,/tienda1/publico/registro.jsp,modo=registro&login=pepe&password=pepe&nombre=Pepe&apellidos=Lopez+Galego&email=lopez%40yahoo.es&dni=07270089J&direccion=Serrano%2C1%2C4&ciudad=Palencia&provincia=36&cp=87263&ntc=0978123578912304&B1=Registrar,normal
228,228,GET,/tienda1/miembros/editar.jsp,,normal
229,229,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=pepe&password=pepe&nombre=Pepe&apellidos=L%F3pez+Gallego&email=lopez%40yahoo.es&dni=07270089J&direccion=Serrano%2C1%2C4&ciudad=Palencia&provincia=36&cp=87263&ntc=0978123578912304&B1=Confirmar,normal
230,230,GET,/tienda1/publico/carrito.jsp,,normal
231,231,GET,/tienda1/publico/productos.jsp,,normal
232,232,GET,/tienda1/publico/caracteristicas.jsp,id=2,normal
233,233,POST,/tienda1/publico/anadir.jsp,cantidad=2&id=2&nombre=Queso+Manchego&precio=39&B1=A%F1adir+al+carrito,normal
234,234,GET,/tienda1/publico/carrito.jsp,,normal
235,235,GET,/tienda1/publico/carrito.jsp,,normal
236,236,POST,/tienda1/publico/pagar.jsp,precio=78&B1=Pasar+por+caja,normal
237,237,POST,/tienda1/publico/pagar.jsp,modo=insertar&precio=78&B1=Confirmar,normal
238,238,GET,/tienda1/publico/miembros.jsp,,normal
239,239,GET,/tienda1/miembros/salir.jsp,,normal
240,240,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abad%EF%BF%BDa+Adorno&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
241,241,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abadal+Braup&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
242,242,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abaeto+Sanchon&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
243,243,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abarrategui+Allende&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
244,244,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abarzuza&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
245,245,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abas+Seijas&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
246,246,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abell%EF%BF%BDn+Salort&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
247,247,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abelli+Blasi&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
248,248,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abell%EF%BF%BD+Lamarca&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
249,249,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abizanda+Monteoliva&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
250,250,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Ablanedo+Vi%EF%BF%BDas&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
251,251,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Ablitas+Vilaregut&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
252,252,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Abt+Bonfill&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
253,253,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Aburto+Espinalt&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
254,254,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Aburuza+Pachas&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
255,255,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Accompagnatrici+Verdeny&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
256,256,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Accra+Bertinelli&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
257,257,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acebes+Matiz&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
258,258,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acejas+Motj%EF%BF%BD&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
259,259,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Aceldas+Outeda&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
260,260,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acella+Santander&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
261,261,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Achem&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
262,262,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acheros+Sanchis&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
263,263,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acho+Queralt%EF%BF%BD&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
264,264,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acurio+Bayona&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
265,265,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Acu%EF%BF%BDa+Valdenebro&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
266,266,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Ac%EF%BF%BDbar+Atienza&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
267,267,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Adarve+Sanou&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
268,268,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Adasme+Arnaiz&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
269,269,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Adorno+Ign%EF%BF%BDs&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
270,270,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Agell&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
271,271,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Agote+Lledos&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
272,272,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Agra+Leuco&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
273,273,POST,/tienda1/miembros/editar.jsp,modo=insertar&login=m4&password=m4&nombre=Allegra&apellidos=Agraz&email=mm&dni=m&direccion=mm&ciudad=m&provincia=31&cp=68970&ntc=6987987070987097&B1=Confirmar,normal
